LOCATION_TYPE,ADMIN_LEVEL,GAUL_AD0,GAUL_AD1,GAUL_AD2,POINT_ID,UNIQUE_LOCATION,X,Y,YEAR,COUNTRY,REGION 
polygon,2,115,566,17913,-999,95634,82.012526,27.087736,2006,India,Asia
polygon,2,115,566,17909,-999,95630,80.798215,25.877881,2006,India,Asia
polygon,2,115,566,17905,-999,95626,78.761588,27.634628,2006,India,Asia
polygon,2,115,566,17898,-999,95619,82.606421,26.7899,2006,India,Asia
polygon,2,115,566,17896,-999,95617,81.371661,26.916742,2006,India,Asia
polygon,2,115,566,17893,-999,95614,81.411296,27.744079,2006,India,Asia
polygon,1,75,866,-999,-999,19133,-89.179747,13.77121,2006,El Salvador,Americas
polygon,2,263,1439,32170,-999,109891,-72.377551,10.303096,2006,Venezuela,Americas
polygon,2,200,1351,40093,-999,117814,-66.057474,18.391046,2007,Puerto Rico,Americas
polygon,2,196,826,24258,-999,101979,124.752366,10.980644,2007,Philippines,Asia
polygon,2,1006344,2520,1010847,-999,1010847,-87.047323,21.011593,2007,Mexico,Americas
polygon,2,37,2538,7433,-999,85154,-49.596034,-16.043487,2007,Brazil,Americas
polygon,2,37,2538,7301,-999,85022,-49.275092,-16.642076,2007,Brazil,Americas
polygon,2,12,2500,4728,-999,82449,-54.405213,-25.878852,2007,Argentina,Americas
polygon,2,37,2566,9771,-999,87492,-43.132637,-7.498548,2007,Brazil,Americas
polygon,2,1006344,1244,1009568,-999,1009568,-99.714429,16.957668,2007,Mexico,Americas
polygon,2,196,682,24253,-999,101974,123.754042,10.357879,2007,Philippines,Asia
polygon,2,196,682,24252,-999,101973,124.195838,9.854626,2007,Philippines,Asia
polygon,2,153,12908,37426,-999,115147,116.319782,6.064169,2007,Malaysia,Asia
polygon,2,1013696,445,1013446,-999,1013446,125.532017,3.454562,2007,Indonesia,Asia
polygon,2,263,1006350,31922,-999,109643,-68.138617,10.276269,2007,Venezuela,Americas
polygon,2,188,2086,23674,-999,101395,73.197059,33.464927,2007,Pakistan,Asia
polygon,2,188,2086,23666,-999,101387,74.358382,31.466413,2007,Pakistan,Asia
polygon,2,200,409,40084,-999,117805,-66.856436,18.083448,2007,Puerto Rico,Americas
polygon,2,200,409,40081,-999,117802,-66.719361,18.062428,2007,Puerto Rico,Americas
polygon,2,200,409,40079,-999,117800,-67.037986,18.015551,2007,Puerto Rico,Americas
polygon,2,200,409,40077,-999,117798,-66.789596,18.044097,2007,Puerto Rico,Americas
polygon,2,200,409,40075,-999,117796,-67.151753,18.044262,2007,Puerto Rico,Americas
polygon,2,1006344,2524,1009799,-999,1009799,-105.149037,20.698099,2007,Mexico,Americas
polygon,2,200,2275,40038,-999,117759,-66.393829,18.432889,2007,Puerto Rico,Americas
polygon,2,200,2275,40037,-999,117758,-66.333304,18.413551,2007,Puerto Rico,Americas
polygon,2,200,2275,40035,-999,117756,-66.416871,18.321253,2007,Puerto Rico,Americas
polygon,2,200,2275,40034,-999,117755,-66.485768,18.425424,2007,Puerto Rico,Americas
polygon,2,200,2275,40033,-999,117754,-66.556459,18.377971,2007,Puerto Rico,Americas
polygon,2,200,2275,40032,-999,117753,-66.274861,18.44035,2007,Puerto Rico,Americas
polygon,2,200,2275,40031,-999,117752,-66.513054,18.292945,2007,Puerto Rico,Americas
polygon,2,200,2275,40029,-999,117750,-66.670723,18.411569,2007,Puerto Rico,Americas
polygon,2,1011440,1013670,1011947,-999,1011947,96.138164,16.834219,2007,Myanmar,Asia
polygon,2,1011440,1013670,1011882,-999,1011882,96.030056,17.259156,2007,Myanmar,Asia
polygon,2,200,1006374,40091,-999,117812,-66.38823,17.997114,2007,Puerto Rico,Americas
polygon,2,200,1006374,40088,-999,117809,-66.492629,18.053371,2007,Puerto Rico,Americas
polygon,2,200,1006374,40087,-999,117808,-66.585801,18.215254,2007,Puerto Rico,Americas
polygon,2,200,1006374,40086,-999,117807,-66.358142,18.101407,2007,Puerto Rico,Americas
polygon,2,200,1006374,40085,-999,117806,-66.751431,18.183636,2007,Puerto Rico,Americas
polygon,2,115,2078,70184,-999,147905,72.841916,18.991918,2007,India,Asia
polygon,2,1011442,1006370,1011904,-999,1011904,-80.431015,-3.807089,2007,Peru,Americas
polygon,2,200,48367,40028,-999,117749,-66.967077,18.332268,2007,Puerto Rico,Americas
polygon,2,200,48367,40027,-999,117748,-67.227739,18.339409,2007,Puerto Rico,Americas
polygon,2,200,48367,40026,-999,117747,-66.921196,18.443024,2007,Puerto Rico,Americas
polygon,2,200,48367,40024,-999,117745,-66.939059,18.175056,2007,Puerto Rico,Americas
polygon,2,200,48367,40023,-999,117744,-66.980082,18.240163,2007,Puerto Rico,Americas
polygon,2,200,48367,40022,-999,117743,-66.863599,18.272637,2007,Puerto Rico,Americas
polygon,2,200,48367,40020,-999,117741,-66.792047,18.415069,2007,Puerto Rico,Americas
polygon,2,200,48367,40019,-999,117740,-66.855775,18.422852,2007,Puerto Rico,Americas
polygon,2,200,48367,40017,-999,117738,-67.117096,18.463603,2007,Puerto Rico,Americas
polygon,2,200,48367,40016,-999,117737,-67.171042,18.364587,2007,Puerto Rico,Americas
polygon,2,200,1253,40047,-999,117768,-66.207984,18.436896,2007,Puerto Rico,Americas
polygon,2,200,1253,40046,-999,117767,-66.242973,18.36703,2007,Puerto Rico,Americas
polygon,2,200,1253,40044,-999,117765,-66.111168,18.348621,2007,Puerto Rico,Americas
polygon,2,200,1253,40042,-999,117763,-66.139759,18.442284,2007,Puerto Rico,Americas
polygon,2,200,1253,40041,-999,117762,-65.952926,18.378837,2007,Puerto Rico,Americas
polygon,2,200,1253,40039,-999,117760,-66.164956,18.354151,2007,Puerto Rico,Americas
polygon,2,37,2383,11789,-999,89510,-48.142233,-10.224232,2007,Brazil,Americas
polygon,2,1013696,1012407,1013482,-999,1013482,112.438315,-7.469021,2007,Indonesia,Asia
polygon,2,1013696,1012407,1013388,-999,1013388,113.945833,-7.941708,2007,Indonesia,Asia
polygon,2,196,978,24235,-999,101956,121.259356,14.579833,2007,Philippines,Asia
polygon,2,196,978,24234,-999,101955,121.961628,14.177684,2007,Philippines,Asia
polygon,2,196,978,24229,-999,101950,121.33616,14.247918,2007,Philippines,Asia
polygon,2,196,978,24228,-999,101949,120.872304,14.254059,2007,Philippines,Asia
polygon,2,196,978,24227,-999,101948,121.033541,13.89872,2007,Philippines,Asia
polygon,2,75,866,15758,-999,93479,-89.222542,13.691441,2007,El Salvador,Americas
polygon,2,153,1711,37339,-999,115060,103.38786,2.066948,2007,Malaysia,Asia
polygon,2,48,2246,68758,-999,146479,-81.254096,19.319504,2007,Cayman Islands,Americas
polygon,2,222,1557,25421,-999,103142,103.833842,1.316124,2007,Singapore,Asia
polygon,2,231,1563,41748,-999,119469,80.709821,7.27357,2007,Sri Lanka,Asia
polygon,0,1011444,-999,-999,-999,1014568,159.419358,-8.171604,2007,Solomon Islands,Oceania
polygon,2,75,3083,15639,-999,93360,-89.365373,13.726097,2007,El Salvador,Americas
polygon,2,194,483,23863,-999,101584,-57.511205,-25.347293,2007,Paraguay,Americas
polygon,2,194,483,23856,-999,101577,-57.615679,-25.350917,2007,Paraguay,Americas
polygon,2,194,483,23851,-999,101572,-57.549904,-25.323054,2007,Paraguay,Americas
polygon,2,194,483,23850,-999,101571,-57.452616,-25.36832,2007,Paraguay,Americas
polygon,2,194,483,23849,-999,101570,-57.603307,-25.282199,2007,Paraguay,Americas
polygon,2,50,65268,65470,-999,143191,22.57418,11.347003,2007,Chad,Africa
polygon,2,158,3063,61301,-999,139022,-61.04201,14.640241,2007,Martinique,Americas
polygon,2,68,1012420,14993,-999,92714,25.235424,0.478019,2007,Democratic Republic of the Congo,Africa
polygon,2,1013696,896,1013584,-999,1013584,109.396113,-7.035261,2007,Indonesia,Asia
polygon,2,1013696,896,1013368,-999,1013368,109.87504,-7.01838,2007,Indonesia,Asia
polygon,2,1013696,896,1013337,-999,1013337,110.385375,-7.022757,2007,Indonesia,Asia
polygon,2,1013696,896,1013335,-999,1013335,109.688383,-6.901402,2007,Indonesia,Asia
polygon,2,37,3019,11602,-999,89323,-45.023101,-23.3847,2007,Brazil,Americas
polygon,2,37,3019,11543,-999,89264,-46.647355,-23.649694,2007,Brazil,Americas
polygon,2,37,3019,11537,-999,89258,-49.358215,-20.796786,2007,Brazil,Americas
polygon,2,37,3019,11243,-999,88964,-48.700879,-22.250364,2007,Brazil,Americas
polygon,2,37,3019,11099,-999,88820,-45.4855,-23.638856,2007,Brazil,Americas
polygon,2,37,3019,11087,-999,88808,-47.043716,-22.883405,2007,Brazil,Americas
polygon,2,37,3019,11052,-999,88773,-50.350538,-21.260897,2007,Brazil,Americas
polygon,2,37,3019,11047,-999,88768,-48.510181,-20.939951,2007,Brazil,Americas
polygon,2,37,3019,11010,-999,88731,-50.574183,-21.113288,2007,Brazil,Americas
polygon,2,196,1406,24213,-999,101934,120.426833,16.579337,2007,Philippines,Asia
polygon,2,37,1614,6457,-999,84178,-51.392912,2.436576,2007,Brazil,Americas
polygon,2,28,40427,5855,-999,83576,-88.370062,17.556351,2007,Belize,Americas
polygon,2,240,1761,26423,-999,104144,100.504418,13.748735,2007,Thailand,Asia
polygon,2,240,1761,26401,-999,104122,100.634439,13.76627,2007,Thailand,Asia
polygon,2,263,3281,32145,-999,109866,-70.436615,9.387815,2007,Venezuela,Americas
polygon,2,1013696,1763,1013632,-999,1013632,115.077658,-8.428615,2007,Indonesia,Asia
polygon,2,1013696,1763,1013472,-999,1013472,115.219682,-8.661543,2007,Indonesia,Asia
polygon,2,33,981,40532,-999,118253,-63.567075,-16.663266,2007,Bolivia,Americas
polygon,2,115,1207,17709,-999,95430,77.004688,8.606249,2007,India,Asia
polygon,0,200,-999,-999,-999,3324,-66.463766,18.225313,2007,Puerto Rico,Americas
polygon,2,115,2467,17853,-999,95574,76.125416,25.128637,2007,India,Asia
polygon,2,115,2467,17852,-999,95573,72.787833,26.74905,2007,India,Asia
polygon,2,196,1828,24251,-999,101972,122.983258,10.306194,2007,Philippines,Asia
polygon,2,196,1828,24250,-999,101971,122.600451,11.004051,2007,Philippines,Asia
polygon,2,196,1828,24249,-999,101970,122.612841,10.57034,2007,Philippines,Asia
polygon,2,196,1828,24248,-999,101969,122.63611,11.368869,2007,Philippines,Asia
polygon,2,196,1828,24247,-999,101968,122.069579,11.120195,2007,Philippines,Asia
polygon,2,196,1828,24246,-999,101967,122.251374,11.600778,2007,Philippines,Asia
polygon,2,61,3117,14536,-999,92257,-83.921083,9.597084,2007,Costa Rica,Americas
polygon,2,200,834,40060,-999,117781,-66.255741,18.01392,2007,Puerto Rico,Americas
polygon,2,200,834,40059,-999,117780,-66.00913,18.033589,2007,Puerto Rico,Americas
polygon,2,200,834,40058,-999,117779,-65.920012,18.021299,2007,Puerto Rico,Americas
polygon,2,200,834,40057,-999,117778,-66.132759,18.008232,2007,Puerto Rico,Americas
polygon,2,200,834,40056,-999,117777,-66.218919,18.228994,2007,Puerto Rico,Americas
polygon,2,200,834,40055,-999,117776,-66.158874,18.177813,2007,Puerto Rico,Americas
polygon,2,200,834,40053,-999,117774,-66.04833,18.216105,2007,Puerto Rico,Americas
polygon,2,200,834,40051,-999,117772,-66.055055,18.000366,2007,Puerto Rico,Americas
polygon,2,200,834,40049,-999,117770,-66.124017,18.256114,2007,Puerto Rico,Americas
polygon,2,51,2720,12973,-999,90694,-109.265553,-27.11607,2007,Chile,Americas
polygon,2,75,1507,15770,-999,93491,-88.717234,13.5787,2007,El Salvador,Americas
polygon,2,153,1306,37462,-999,115183,101.849603,3.064525,2007,Malaysia,Asia
polygon,2,153,1306,37459,-999,115180,101.573648,3.095465,2007,Malaysia,Asia
polygon,2,153,1306,37454,-999,115175,101.649283,3.282144,2007,Malaysia,Asia
polygon,2,37,995,9621,-999,87342,-34.930427,-8.044209,2007,Brazil,Americas
polygon,2,37,995,9508,-999,87229,-37.986521,-8.264019,2007,Brazil,Americas
polygon,2,1011447,1217,1003323,-999,1003323,106.669352,10.754967,2007,Viet Nam,Asia
polygon,2,1011447,1217,1001000,-999,1001000,106.626733,10.792463,2007,Viet Nam,Asia
polygon,1,1011440,1978,-999,-999,1015189,97.596596,16.390021,2007,Myanmar,Asia
polygon,2,75,47081,15677,-999,93398,-88.964568,13.468461,2007,El Salvador,Americas
polygon,1,191,1096,-999,-999,27132,-79.099304,9.002357,2007,Panama,Americas
polygon,2,1011447,3059,1003868,-999,1003868,103.980787,10.243965,2007,Viet Nam,Asia
polygon,2,37,718,9476,-999,87197,-53.020874,-24.504664,2007,Brazil,Americas
polygon,2,37,718,9422,-999,87143,-54.433679,-25.452631,2007,Brazil,Americas
polygon,2,37,718,9361,-999,87082,-51.779676,-24.689899,2007,Brazil,Americas
polygon,2,37,718,9299,-999,87020,-51.967416,-23.400903,2007,Brazil,Americas
polygon,1,1011440,1013670,-999,-999,1013670,96.163321,16.959235,2007,Myanmar,Asia
polygon,1,1013696,445,-999,-999,1016941,124.548341,1.310338,2007,Indonesia,Asia
polygon,2,196,2429,24209,-999,101930,121.136659,17.095201,2007,Philippines,Asia
polygon,2,37,2230,8081,-999,85802,-44.617597,-18.335953,2007,Brazil,Americas
polygon,2,194,42187,23788,-999,101509,-54.658642,-25.498985,2007,Paraguay,Americas
polygon,2,37,1012322,7743,-999,85464,-52.211099,-20.438274,2007,Brazil,Americas
polygon,2,37,1012322,7742,-999,85463,-55.024794,-20.446383,2007,Brazil,Americas
polygon,2,37,1012322,7706,-999,85427,-54.873233,-22.002158,2007,Brazil,Americas
polygon,2,37,1012322,7687,-999,85408,-54.249394,-20.912673,2007,Brazil,Americas
polygon,2,37,1012322,7671,-999,85392,-55.760754,-20.706743,2007,Brazil,Americas
polygon,2,37,798,7119,-999,84840,-39.582416,-3.934211,2007,Brazil,Americas
polygon,2,37,798,7118,-999,84839,-40.25283,-5.933418,2007,Brazil,Americas
polygon,2,37,798,7103,-999,84824,-40.363434,-7.201408,2007,Brazil,Americas
polygon,2,37,798,7101,-999,84822,-38.146086,-4.842209,2007,Brazil,Americas
polygon,2,37,798,7097,-999,84818,-39.34085,-5.248015,2007,Brazil,Americas
polygon,2,37,798,7095,-999,84816,-38.952574,-4.946342,2007,Brazil,Americas
polygon,2,37,798,7081,-999,84802,-40.621161,-6.301232,2007,Brazil,Americas
polygon,2,37,798,7062,-999,84783,-40.047559,-4.93446,2007,Brazil,Americas
polygon,2,37,798,7053,-999,84774,-40.635715,-3.17894,2007,Brazil,Americas
polygon,2,37,798,7050,-999,84771,-38.628884,-3.877258,2007,Brazil,Americas
polygon,2,37,798,7045,-999,84766,-39.282219,-7.181934,2007,Brazil,Americas
polygon,2,37,798,7034,-999,84755,-39.782269,-3.238679,2007,Brazil,Americas
polygon,2,37,798,7005,-999,84726,-38.528508,-3.78485,2007,Brazil,Americas
polygon,2,37,798,7004,-999,84725,-40.227362,-3.82934,2007,Brazil,Americas
polygon,2,37,798,6997,-999,84718,-39.480165,-7.21295,2007,Brazil,Americas
polygon,2,37,798,6990,-999,84711,-38.806322,-3.781041,2007,Brazil,Americas
polygon,2,37,798,6987,-999,84708,-38.296662,-4.235471,2007,Brazil,Americas
polygon,2,37,798,6980,-999,84701,-39.419539,-4.400873,2007,Brazil,Americas
polygon,2,37,798,6977,-999,84698,-38.937287,-7.539405,2007,Brazil,Americas
polygon,2,37,798,6955,-999,84676,-39.600265,-3.396729,2007,Brazil,Americas
polygon,2,240,1778,27016,-999,104737,104.68036,14.601854,2007,Thailand,Asia
polygon,2,196,1601,24265,-999,101986,124.804861,8.651418,2007,Philippines,Asia
polygon,2,196,1601,24264,-999,101985,123.686874,8.327015,2007,Philippines,Asia
polygon,1,1013696,2597,-999,-999,1016913,106.109729,-6.455477,2007,Indonesia,Asia
polygon,1,153,1711,-999,-999,40725,103.387315,2.047911,2007,Malaysia,Asia
polygon,1,61,331,-999,-999,17914,-83.727135,9.15291,2007,Costa Rica,Americas
polygon,2,1013696,1482,1013471,-999,1013471,108.54903,-6.753374,2007,Indonesia,Asia
polygon,2,1013696,1482,1013468,-999,1013468,106.767412,-6.559112,2007,Indonesia,Asia
polygon,2,1013696,1482,1013463,-999,1013463,106.978767,-6.283332,2007,Indonesia,Asia
polygon,2,1013696,1482,1013428,-999,1013428,108.167506,-6.448615,2007,Indonesia,Asia
polygon,2,44,408,12390,-999,90111,104.89085,11.61298,2007,Cambodia,Asia
polygon,1,111,1001,-999,-999,20822,-86.623501,14.006819,2007,Honduras,Americas
polygon,2,1011440,64829,1011815,-999,1011815,95.989154,20.937086,2007,Myanmar,Asia
polygon,1,28,1012445,-999,-999,1012445,-88.317936,18.223303,2007,Belize,Americas
polygon,2,200,3142,40074,-999,117795,-65.441031,18.12819,2007,Puerto Rico,Americas
polygon,2,200,3142,40073,-999,117794,-65.974439,18.152409,2007,Puerto Rico,Americas
polygon,2,200,3142,40072,-999,117793,-65.810829,18.351329,2007,Puerto Rico,Americas
polygon,2,200,3142,40071,-999,117792,-65.750696,18.234655,2007,Puerto Rico,Americas
polygon,2,200,3142,40070,-999,117791,-65.721787,18.347873,2007,Puerto Rico,Americas
polygon,2,200,3142,40069,-999,117790,-65.894284,18.430215,2007,Puerto Rico,Americas
polygon,2,200,3142,40067,-999,117788,-65.906721,18.228494,2007,Puerto Rico,Americas
polygon,2,200,3142,40065,-999,117786,-65.976963,18.27118,2007,Puerto Rico,Americas
polygon,2,200,3142,40064,-999,117785,-65.667974,18.322357,2007,Puerto Rico,Americas
polygon,1,263,2603,-999,-999,35417,-66.364645,10.249965,2007,Venezuela,Americas
polygon,2,37,2683,7476,-999,85197,-45.254155,-5.653789,2007,Brazil,Americas
polygon,2,37,64822,6865,-999,84586,-38.443835,-12.902892,2007,Brazil,Americas
polygon,1,100,522,-999,-999,20122,-61.600504,16.27991,2007,Guadeloupe,Americas
polygon,1,115,2278,-999,-999,21019,77.108979,28.646519,2007,India,Asia
polygon,1,153,12912,-999,-999,40740,100.659817,5.923154,2007,Malaysia,Asia
polygon,1,72,392,-999,-999,40396,-70.90008,19.330603,2007,Dominican Republic,Americas
polygon,2,196,1287,24210,-999,101931,121.036474,14.599243,2007,Philippines,Asia
polygon,1,111,3011,-999,-999,20687,-87.188127,14.283526,2007,Honduras,Americas
polygon,1,61,2981,-999,-999,17880,-85.395814,10.447636,2007,Costa Rica,Americas
polygon,2,53,72912,13028,-999,90749,113.524613,23.377432,2007,China,Asia
polygon,2,1006344,1026,1009268,-999,1009268,-103.249369,25.174086,2007,Mexico,Americas
polygon,1,123,61194,-999,-999,21814,-77.746993,18.057919,2007,Jamaica,Americas
polygon,1,263,1006350,-999,-999,1006350,-67.957275,10.191368,2007,Venezuela,Americas
polygon,2,61,331,14528,-999,92249,-83.487251,8.764984,2007,Costa Rica,Americas
polygon,2,196,1206,67169,-999,144890,125.685522,9.54604,2007,Philippines,Asia
polygon,2,196,1206,24278,-999,101999,126.103072,8.799037,2007,Philippines,Asia
polygon,2,196,1206,24278,-999,101999,126.329112,8.386634,2007,Philippines,Asia
polygon,2,196,1206,24275,-999,101996,125.522012,9.015801,2007,Philippines,Asia
polygon,1,44,1012350,-999,-999,1012350,105.59581,12.025858,2007,Cambodia,Asia
polygon,1,240,421,-999,-999,30502,102.528048,12.312635,2007,Thailand,Asia
polygon,1,153,2151,-999,-999,40759,102.207603,2.77725,2007,Malaysia,Asia
polygon,2,231,1012,25851,-999,103572,80.020395,6.869272,2007,Sri Lanka,Asia
polygon,1,194,483,-999,-999,27251,-57.502188,-25.527273,2007,Paraguay,Americas
polygon,1,194,1196,-999,-999,27370,-57.130127,-26.042132,2007,Paraguay,Americas
polygon,1,176,2506,-999,-999,25751,-68.290277,12.196093,2007,Netherlands Antilles,Americas
polygon,1,240,48364,-999,-999,30571,101.229956,6.189917,2007,Thailand,Asia
polygon,1,196,1287,-999,-999,27596,121.036474,14.599243,2007,Philippines,Asia
polygon,1,163,3325,-999,-999,24824,158.144708,6.918431,2007,Micronesia (Federated States of),Oceania
polygon,1,153,327,-999,-999,40754,102.306061,2.3256,2007,Malaysia,Asia
polygon,1,153,1306,-999,-999,40840,101.500239,3.27258,2007,Malaysia,Asia
polygon,1,44,1158,-999,-999,15815,104.024465,13.505766,2007,Cambodia,Asia
polygon,2,37,1199,9966,-999,87687,-42.997144,-22.825434,2007,Brazil,Americas
polygon,2,37,1199,9961,-999,87682,-43.450911,-22.924973,2007,Brazil,Americas
polygon,2,37,1199,9941,-999,87662,-43.055199,-22.916585,2007,Brazil,Americas
polygon,2,37,1199,9927,-999,87648,-41.894584,-21.22427,2007,Brazil,Americas
polygon,0,222,-999,-999,-999,3346,103.807965,1.349812,2007,Singapore,Asia
polygon,1,180,1317,-999,-999,25876,-86.276187,12.211925,2007,Nicaragua,Americas
polygon,2,103,2993,64843,-999,142564,-90.479385,14.633598,2007,Guatemala,Americas
polygon,1,72,1012380,-999,-999,1012380,-70.372572,18.334835,2007,Dominican Republic,Americas
polygon,1,1011447,992,-999,-999,1005254,105.609177,10.562094,2007,Viet Nam,Asia
polygon,1,263,2200,-999,-999,35280,-67.103028,9.974808,2007,Venezuela,Americas
polygon,2,115,2278,17633,-999,95354,77.108979,28.646519,2007,India,Asia
polygon,0,189,-999,-999,-999,3313,134.519404,7.426044,2007,Palau,Oceania
polygon,1,1011447,1782,-999,-999,1007036,105.181196,10.509438,2007,Viet Nam,Asia
polygon,2,1013696,1126,1013323,-999,1013323,106.835264,-6.18155,2007,Indonesia,Asia
polygon,2,188,3403,40392,-999,118113,67.05205,24.944419,2007,Pakistan,Asia
polygon,2,53,25360,13007,-999,90728,118.888051,25.484337,2007,China,Asia
polygon,1,44,2682,-999,-999,15844,104.820026,10.939515,2007,Cambodia,Asia
polygon,1,72,2805,-999,-999,40402,-69.851781,18.567281,2007,Dominican Republic,Americas
polygon,1,240,64837,-999,-999,29970,102.581123,16.405946,2007,Thailand,Asia
polygon,1,111,1200,-999,-999,20683,-87.996374,15.395307,2007,Honduras,Americas
polygon,1,194,40206,-999,-999,27295,-56.296089,-25.825832,2007,Paraguay,Americas
polygon,1,263,1006368,-999,-999,1006368,-66.96389,10.480088,2007,Venezuela,Americas
polygon,1,1011447,2514,-999,-999,1005181,106.478248,10.114985,2007,Viet Nam,Asia
polygon,1,61,2635,-999,-999,17874,-83.681634,9.818592,2007,Costa Rica,Americas
polygon,2,61,2981,14494,-999,92215,-85.265112,10.539836,2007,Costa Rica,Americas
polygon,1,1011447,1012403,-999,-999,1012403,106.306701,10.396999,2007,Viet Nam,Asia
polygon,1,60,1357,-999,-999,17855,-158.946809,-19.250497,2007,Cook Islands,Oceania
polygon,0,60,-999,-999,-999,3184,-158.946809,-19.250497,2007,Cook Islands,Oceania
polygon,1,1011447,1670,-999,-999,1003916,105.752915,9.369809,2007,Viet Nam,Asia
polygon,1,153,3392,-999,-999,40752,101.68961,3.144215,2007,Malaysia,Asia
polygon,2,1013696,3402,1013505,-999,1013505,110.374143,-7.802933,2007,Indonesia,Asia
polygon,1,153,2554,-999,-999,40788,100.401055,5.365574,2007,Malaysia,Asia
polygon,1,194,47086,-999,-999,27277,-56.948957,-25.195243,2007,Paraguay,Americas
polygon,2,37,61300,10925,-999,88646,-50.348022,-27.29616,2007,Brazil,Americas
polygon,1,48,2246,-999,-999,72144,-81.254096,19.319504,2007,Cayman Islands,Americas
polygon,1,5,2834,-999,-999,7583,-170.572324,-14.265635,2007,American Samoa,Oceania
polygon,1,240,25362,-999,-999,30203,101.351557,6.728428,2007,Thailand,Asia
polygon,1,158,3063,-999,-999,64687,-61.04201,14.640241,2007,Martinique,Americas
polygon,0,154,-999,-999,-999,3278,72.924415,3.54971,2007,Maldives,Asia
polygon,2,153,3392,37366,-999,115087,101.68961,3.144215,2007,Malaysia,Asia
polygon,2,196,39498,67163,-999,144884,122.995546,7.677556,2007,Philippines,Asia
polygon,1,44,408,-999,-999,15776,104.871854,11.553114,2007,Cambodia,Asia
polygon,1,72,359,-999,-999,40277,-69.942716,18.484525,2007,Dominican Republic,Americas
polygon,2,73,36858,15420,-999,93141,-79.793952,-2.21002,2007,Ecuador,Americas
polygon,1,1013696,1126,-999,-999,1016709,106.829966,-6.19261,2007,Indonesia,Asia
polygon,2,23,40211,5778,-999,83499,90.255709,23.797117,2007,Bangladesh,Asia
polygon,1,1011447,1217,-999,-999,1006163,106.694737,10.744253,2007,Viet Nam,Asia
polygon,2,1011440,1978,1011803,-999,1011803,97.845403,15.790552,2007,Myanmar,Asia
polygon,2,61,2635,14492,-999,92213,-83.544576,9.823686,2007,Costa Rica,Americas
polygon,2,75,40226,15788,-999,93509,-89.494199,14.115823,2007,El Salvador,Americas
polygon,2,196,1908,24268,-999,101989,125.349006,6.729746,2007,Philippines,Asia
polygon,2,1011447,1719,1003287,-999,1003287,105.827366,21.036487,2008,Viet Nam,Asia
polygon,2,196,682,24253,-999,101974,123.754042,10.357879,2008,Philippines,Asia
polygon,2,196,682,24252,-999,101973,124.195838,9.854626,2008,Philippines,Asia
polygon,2,1013696,1511,1013440,-999,1013440,103.517847,0.799888,2008,Indonesia,Asia
polygon,2,1011442,2553,1011985,-999,1011985,-80.636143,-4.58057,2008,Peru,Americas
polygon,2,1011442,2553,1011804,-999,1011804,-80.402694,-5.214402,2008,Peru,Americas
polygon,2,1011442,1006370,1011904,-999,1011904,-80.431015,-3.807089,2008,Peru,Americas
polygon,2,188,2105,23638,-999,101359,73.119917,33.672098,2008,Pakistan,Asia
polygon,2,153,1711,37338,-999,115059,103.683171,1.590465,2008,Malaysia,Asia
polygon,2,263,1006368,31959,-999,109680,-66.96389,10.480088,2008,Venezuela,Americas
polygon,2,194,483,23849,-999,101570,-57.603307,-25.282199,2008,Paraguay,Americas
polygon,2,1011442,40705,1011905,-999,1011905,-75.130529,-11.02651,2008,Peru,Americas
polygon,2,158,3063,61301,-999,139022,-61.04201,14.640241,2008,Martinique,Americas
polygon,0,83,-999,-999,-999,3207,177.893439,-17.689834,2008,Fiji,Oceania
polygon,2,1011442,2698,1011991,-999,1011991,-78.839285,-6.174039,2008,Peru,Americas
polygon,2,1013696,896,1013625,-999,1013625,110.832482,-7.686655,2008,Indonesia,Asia
polygon,2,1013696,896,1013362,-999,1013362,109.176413,-7.452842,2008,Indonesia,Asia
polygon,2,37,3019,11537,-999,89258,-49.358215,-20.796786,2008,Brazil,Americas
polygon,0,262,-999,-999,-999,3386,167.539996,-16.395208,2008,Vanuatu,Oceania
polygon,2,240,1761,26423,-999,104144,100.504418,13.748735,2008,Thailand,Asia
polygon,2,115,1013674,17823,-999,95544,76.768278,30.733839,2008,India,Asia
polygon,2,263,3281,32145,-999,109866,-70.436615,9.387815,2008,Venezuela,Americas
polygon,2,1013696,1763,1013351,-999,1013351,115.187191,-8.582386,2008,Indonesia,Asia
polygon,2,33,981,40532,-999,118253,-63.567075,-16.663266,2008,Bolivia,Americas
polygon,2,33,981,40523,-999,118244,-63.198417,-17.88839,2008,Bolivia,Americas
polygon,2,51,2720,12973,-999,90694,-109.265553,-27.11607,2008,Chile,Americas
polygon,2,153,1306,37462,-999,115183,101.849603,3.064525,2008,Malaysia,Asia
polygon,2,153,1306,37459,-999,115180,101.573648,3.095465,2008,Malaysia,Asia
polygon,2,153,1306,37456,-999,115177,101.395178,3.041086,2008,Malaysia,Asia
polygon,2,37,995,9621,-999,87342,-34.930427,-8.044209,2008,Brazil,Americas
polygon,2,1013696,1204,1013347,-999,1013347,97.151816,5.033715,2008,Indonesia,Asia
polygon,2,1013696,1481,1013500,-999,1013500,99.781591,2.941778,2008,Indonesia,Asia
polygon,2,57,3419,13782,-999,91503,-73.509964,10.37377,2008,Colombia,Americas
